https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1477872000,31-10-2016 00:00,BTC/USD,701.74,709,687.6,701.9,6037646.6,8616.83
1477785600,30-10-2016 00:00,BTC/USD,706.03,716.66,696.96,701.74,7872202.15,11138.49
1477699200,29-10-2016 00:00,BTC/USD,692.92,724,692.29,719.88,10379135.59,14617.19
1477612800,28-10-2016 00:00,BTC/USD,686,695.34,681.08,692.76,6988256.81,10135.92
1477526400,27-10-2016 00:00,BTC/USD,678.7,690.92,676.69,686,8653445.54,12640.25
1477440000,26-10-2016 00:00,BTC/USD,659.32,685.84,659.32,678.03,7713750.03,11463.18
1477353600,25-10-2016 00:00,BTC/USD,654.64,670,652.6,656.14,3319347.54,5027.14
1477267200,24-10-2016 00:00,BTC/USD,658,659.41,654.01,655.03,3700418.96,5642.4
1477180800,23-10-2016 00:00,BTC/USD,670.7,670.88,656.04,657.27,3524901.53,5326.15
1477094400,22-10-2016 00:00,BTC/USD,635.91,672.2,635.06,662.86,6547462.57,9962.25
1477008000,21-10-2016 00:00,BTC/USD,632.39,639,632.3,636.15,4519102.75,7104.2
1476921600,20-10-2016 00:00,BTC/USD,630.88,633.61,628,632.57,2057690.55,3260.67
1476835200,19-10-2016 00:00,BTC/USD,639.33,644,627.84,631.32,5722802.18,9011.42
1476748800,18-10-2016 00:00,BTC/USD,639.94,641.98,632.93,639.33,3830126.91,6001.81
1476662400,17-10-2016 00:00,BTC/USD,644.5,644.5,637.58,639.94,3133729.61,4892.75
1476576000,16-10-2016 00:00,BTC/USD,640.44,645.8,639.82,644.12,1503872.93,2335.28
1476489600,15-10-2016 00:00,BTC/USD,643.37,645.69,637.91,639.6,1394439.94,2173.49
1476403200,14-10-2016 00:00,BTC/USD,637.46,645.4,636.72,641.35,4181094.78,6517.37
1476316800,13-10-2016 00:00,BTC/USD,637.17,644.29,636.38,637.46,3157081.63,4933.41
1476230400,12-10-2016 00:00,BTC/USD,643.17,644.07,636.91,638.03,2394193.22,3737.84
1476144000,11-10-2016 00:00,BTC/USD,619.24,646.86,618.06,643.66,7542981.98,11878.96
1476057600,10-10-2016 00:00,BTC/USD,616.54,620,615.91,618.81,1662714.52,2690
1475971200,09-10-2016 00:00,BTC/USD,620.76,620.91,614.01,616.56,1699080.19,2751.84
1475884800,08-10-2016 00:00,BTC/USD,620.28,622.87,617.91,620.76,1834402.04,2957.51
1475798400,07-10-2016 00:00,BTC/USD,613.55,621.71,613,618.82,2879956.79,4659.59
1475712000,06-10-2016 00:00,BTC/USD,614.05,615.9,612.68,613.55,1878579.12,3058.79
1475625600,05-10-2016 00:00,BTC/USD,611,617.28,610,614.05,2053376.86,3344.48
1475539200,04-10-2016 00:00,BTC/USD,612.43,614.11,609.63,610.66,2468800.1,4037.22
1475452800,03-10-2016 00:00,BTC/USD,610.03,618,608.91,612.43,1985588.51,3241.03
1475366400,02-10-2016 00:00,BTC/USD,614.08,614.21,575,610.03,2957626.96,4925.22
1475280000,01-10-2016 00:00,BTC/USD,613.72,616.87,611.44,614.08,1111289.51,1808.97
1475193600,30-09-2016 00:00,BTC/USD,605.04,613.27,603.99,611,1384304.6,2281.25
1475107200,29-09-2016 00:00,BTC/USD,604.08,607.96,603.04,604.31,1871126.21,3090.68
1475020800,28-09-2016 00:00,BTC/USD,605.64,605.77,603.07,603.9,1197360.51,1981.11
1474934400,27-09-2016 00:00,BTC/USD,609.53,609.91,602.01,605,1895096.2,3127.02
1474848000,26-09-2016 00:00,BTC/USD,600.34,610.1,599.86,609.18,1889910.68,3115.76
1474761600,25-09-2016 00:00,BTC/USD,602.81,603.99,597.3,600.34,872825.73,1453.45
1474675200,24-09-2016 00:00,BTC/USD,603.29,606,601,602.81,522198.19,865.29
1474588800,23-09-2016 00:00,BTC/USD,595.95,603.99,595.95,603.28,1153594.16,1922.74
1474502400,22-09-2016 00:00,BTC/USD,597.39,598.7,595.92,596.77,1385943,2320.23
1474416000,21-09-2016 00:00,BTC/USD,598.05,600.05,595.01,597.76,3462413.3,5794.06
1474329600,20-09-2016 00:00,BTC/USD,610,612.01,607.36,610.82,1634879.32,2680.79
1474243200,19-09-2016 00:00,BTC/USD,612.69,615.05,608.6,609.76,1764443.34,2887.39
1474156800,18-09-2016 00:00,BTC/USD,608.05,616.34,607.18,614.41,1732244.35,2828.34
1474070400,17-09-2016 00:00,BTC/USD,610.01,610.75,604.96,607.82,2162509.03,3561.09
1473984000,16-09-2016 00:00,BTC/USD,611.83,614.22,609.54,610.02,2258446,3693.46
1473897600,15-09-2016 00:00,BTC/USD,613.89,617.93,611,611.83,2677303.9,4360.93
1473811200,14-09-2016 00:00,BTC/USD,614.27,617.38,612.01,613.89,3615554.58,5881.04
1473724800,13-09-2016 00:00,BTC/USD,611.8,640,610,613.91,4441138.96,7223.37
1473638400,12-09-2016 00:00,BTC/USD,611.52,615.21,608.01,611.11,2909272.01,4758.74
1473552000,11-09-2016 00:00,BTC/USD,626.37,635,595.36,610.51,5738885.3,9325.38
1473465600,10-09-2016 00:00,BTC/USD,626.27,629.65,624.68,628.5,2504761.33,3992.36
1473379200,09-09-2016 00:00,BTC/USD,631.99,632.35,621.24,625.26,2576595.59,4121.77
1473292800,08-09-2016 00:00,BTC/USD,619.19,636.16,617.12,630.69,4882669.51,7771.45
1473206400,07-09-2016 00:00,BTC/USD,615.49,620,610.83,618.7,3295847.17,5348.89
1473120000,06-09-2016 00:00,BTC/USD,611.91,617.53,609.7,614.65,1853464.2,3022.63
1473033600,05-09-2016 00:00,BTC/USD,611.73,615.68,603.84,612.67,2940458.32,4818.45
1472947200,04-09-2016 00:00,BTC/USD,608.07,618.65,601.83,615.19,2974229.78,4858.83
1472860800,03-09-2016 00:00,BTC/USD,580.56,615,576.04,608.25,5019581.16,8429.84
1472774400,02-09-2016 00:00,BTC/USD,571.76,580.99,570.61,580.56,3096370.31,5371.03
1472688000,01-09-2016 00:00,BTC/USD,577.14,577.98,571.43,572.1,2035075.25,3547.78
1472601600,31-08-2016 00:00,BTC/USD,578.99,579.26,572.02,574.57,1956605.68,3400.03
1472515200,30-08-2016 00:00,BTC/USD,574.77,580.28,574.07,578.98,1814323.79,3137.33
1472428800,29-08-2016 00:00,BTC/USD,575.98,578.1,573.01,574.8,1480648.07,2573.34
1472342400,28-08-2016 00:00,BTC/USD,569.45,574.54,568.18,574.09,842026.64,1471.98
1472256000,27-08-2016 00:00,BTC/USD,578.07,578.99,567.23,568.5,1281486.51,2241.06
1472169600,26-08-2016 00:00,BTC/USD,577.24,579.51,575.06,578.01,1018764.73,1763.77
1472083200,25-08-2016 00:00,BTC/USD,580.76,581.14,574.01,577.24,2046292.32,3552.36
1471996800,24-08-2016 00:00,BTC/USD,583.47,586.91,580,580.32,2879722.57,4942.67
1471910400,23-08-2016 00:00,BTC/USD,587.61,590.69,581.1,584.34,2784483.47,4760.5
1471824000,22-08-2016 00:00,BTC/USD,581.91,589.99,581.28,588.79,2663669.55,4544.54
1471737600,21-08-2016 00:00,BTC/USD,580.91,584.27,580,580.42,1383542.16,2375.32
1471651200,20-08-2016 00:00,BTC/USD,573.68,582.75,571.25,582.67,1823996.51,3156.1
1471564800,19-08-2016 00:00,BTC/USD,572.15,577.25,570.82,573.06,1635146.13,2848.16
1471478400,18-08-2016 00:00,BTC/USD,571.81,578.75,569.71,572.32,3401150.57,5919.7
1471392000,17-08-2016 00:00,BTC/USD,574.51,578.5,569,571.2,2868265.41,4997.27
1471305600,16-08-2016 00:00,BTC/USD,566.47,579,564,576,3498815.89,6107.51
1471219200,15-08-2016 00:00,BTC/USD,569.95,575.75,562.99,565.75,4138951.39,7284.43
1471132800,14-08-2016 00:00,BTC/USD,582.18,583.75,564,568.8,4246194.99,7404.58
1471046400,13-08-2016 00:00,BTC/USD,585.6,590.02,582,583.2,3733188.93,6374.98
1470960000,12-08-2016 00:00,BTC/USD,591.91,593,584,584.5,3461025.02,5878.13
1470873600,11-08-2016 00:00,BTC/USD,590.07,599.75,584.59,591.37,8916603.18,15023.46
1470787200,10-08-2016 00:00,BTC/USD,609,609.29,584.8,588.49,5792823.93,9743.51
1470700800,09-08-2016 00:00,BTC/USD,604.1,604.1,604.1,604.1,0,0
1470614400,08-08-2016 00:00,BTC/USD,604.1,604.1,604.1,604.1,0,0
1470528000,07-08-2016 00:00,BTC/USD,604.1,604.1,604.1,604.1,0,0
1470441600,06-08-2016 00:00,BTC/USD,604.1,604.1,604.1,604.1,0,0
1470355200,05-08-2016 00:00,BTC/USD,604.1,604.1,604.1,604.1,0,0
1470268800,04-08-2016 00:00,BTC/USD,604.1,604.1,604.1,604.1,0,0
1470182400,03-08-2016 00:00,BTC/USD,604.1,604.1,604.1,604.1,0,0
1470096000,02-08-2016 00:00,BTC/USD,611.38,615.29,595,604.1,19271472.8,31896.87
1470009600,01-08-2016 00:00,BTC/USD,623.54,627.35,605.01,607.52,18417513.07,29820.77
1469923200,31-07-2016 00:00,BTC/USD,653.9,655.17,622.01,622.02,20060514.24,31660.33
1469836800,30-07-2016 00:00,BTC/USD,659.79,660.46,647.79,654.93,5260336.84,8028.43
1469750400,29-07-2016 00:00,BTC/USD,656.44,660.49,654.54,658.99,6016110.34,9155.85
1469664000,28-07-2016 00:00,BTC/USD,656.93,659.67,652.52,655.51,5745680.12,8752.85
1469577600,27-07-2016 00:00,BTC/USD,653.35,662.78,648.35,655.5,3862181,5876.5
1469491200,26-07-2016 00:00,BTC/USD,653.28,657.61,640.56,653.35,12521391.5,19273.14
1469404800,25-07-2016 00:00,BTC/USD,663.6,663.7,646.22,653,9365630.22,14312.56
1469318400,24-07-2016 00:00,BTC/USD,655.77,664.15,650.52,661.58,9167017.68,13943.74
1469232000,23-07-2016 00:00,BTC/USD,649.29,657.13,644.97,655.51,6310166.53,9677.52
1469145600,22-07-2016 00:00,BTC/USD,663.65,668,639.41,646.72,17801853.36,27214.26
1469059200,21-07-2016 00:00,BTC/USD,665.6,668,654.97,664.99,6919560.65,10439.11
1468972800,20-07-2016 00:00,BTC/USD,675.08,676,661,667.22,8480645.47,12698.37
1468886400,19-07-2016 00:00,BTC/USD,673.19,676.51,665,674.93,7027149.75,10466.13
1468800000,18-07-2016 00:00,BTC/USD,683.99,686.74,666.02,674.19,11839820.79,17486.99
1468713600,17-07-2016 00:00,BTC/USD,664.41,689.96,663.61,680.37,13189216.83,19465.55
1468627200,16-07-2016 00:00,BTC/USD,667.49,669.65,659.12,664.97,3813124.89,5740.24
1468540800,15-07-2016 00:00,BTC/USD,660.6,669.95,658.11,666.07,6097859.44,9168.26
1468454400,14-07-2016 00:00,BTC/USD,656.64,667.5,649.89,661.13,12251824.47,18601.07
1468368000,13-07-2016 00:00,BTC/USD,667.31,669.87,655,663,9859514.35,14876.96
1468281600,12-07-2016 00:00,BTC/USD,648.83,679.9,645.45,675.5,19111887.49,28710.01
1468195200,11-07-2016 00:00,BTC/USD,650.59,662.6,643.4,649.19,9117961.28,13982.11
1468108800,10-07-2016 00:00,BTC/USD,647.02,651.47,636.09,650.59,6433351.46,9963.42
1468022400,09-07-2016 00:00,BTC/USD,661.18,664,620,650.95,29339084.44,45457.11
1467936000,08-07-2016 00:00,BTC/USD,640.57,666.51,633.75,665.19,20175177.23,31056.75
1467849600,07-07-2016 00:00,BTC/USD,677.01,682,610.1,639.07,47917645.14,75371.49
1467763200,06-07-2016 00:00,BTC/USD,669.65,682.9,666.71,676.05,10577227.46,15672.74
1467676800,05-07-2016 00:00,BTC/USD,680.07,681.99,655.3,664.63,11424041.62,17032.78
1467590400,04-07-2016 00:00,BTC/USD,659.93,679.8,644.46,678.85,14350512.47,21492.66
1467504000,03-07-2016 00:00,BTC/USD,702.46,704.2,644.1,664.58,28484236.46,42485.79
1467417600,02-07-2016 00:00,BTC/USD,675.83,706,675,702.48,19697052.1,28444.01
1467331200,01-07-2016 00:00,BTC/USD,669.5,690.62,668,676.32,27490646.94,40589.02
1467244800,30-06-2016 00:00,BTC/USD,641.85,677,635.57,673.9,25253376.68,38098.81
1467158400,29-06-2016 00:00,BTC/USD,644.98,646,621.58,639.65,19898320.29,31384.16
1467072000,28-06-2016 00:00,BTC/USD,660.98,662.49,631.65,646.48,21613426.3,33367.82
1466985600,27-06-2016 00:00,BTC/USD,623,655.14,616.07,648.5,26981271.42,42126.36
1466899200,26-06-2016 00:00,BTC/USD,665.06,667.2,614.33,627,28111340.01,44341.4
1466812800,25-06-2016 00:00,BTC/USD,665.63,698,640.11,665.47,36456709.88,54216.54
1466726400,24-06-2016 00:00,BTC/USD,627.5,679.99,627.5,660.58,58935978.68,89754.7
1466640000,23-06-2016 00:00,BTC/USD,595.88,639,555.56,628.03,71505117.42,120626.5
1466553600,22-06-2016 00:00,BTC/USD,673.2,688.32,594.5,596.04,60098092.08,93956.35
1466467200,21-06-2016 00:00,BTC/USD,694.06,717,635.37,676.33,65094682.63,97243.23
1466380800,20-06-2016 00:00,BTC/USD,763.45,767.77,721,743.9,34208086.84,45931.94
1466294400,19-06-2016 00:00,BTC/USD,755.86,775,739,766.64,19448009.07,25657.59
1466208000,18-06-2016 00:00,BTC/USD,748,789.78,720,758.11,49955978.03,66005.67
1466121600,17-06-2016 00:00,BTC/USD,772.14,780,702.01,747.58,71093173.39,95826.67
1466035200,16-06-2016 00:00,BTC/USD,713.99,779,702.02,767.5,85472774.28,115212
1465948800,15-06-2016 00:00,BTC/USD,681.28,699.4,667.89,694.49,22915622.64,33429.88
1465862400,14-06-2016 00:00,BTC/USD,700.21,700.21,656.51,686.08,44094266.51,64703.14
1465776000,13-06-2016 00:00,BTC/USD,666.39,719,658,702.68,79644154.53,115394.55
1465689600,12-06-2016 00:00,BTC/USD,611.28,685,607.32,668.67,70938943.93,109696.25
1465603200,11-06-2016 00:00,BTC/USD,581.2,599.8,579.99,597.18,11138886.97,18941.71
1465516800,10-06-2016 00:00,BTC/USD,576.3,582.43,572.5,580,9211740,15946
1465430400,09-06-2016 00:00,BTC/USD,578.23,581.56,569.97,577.31,11260865.04,19547.6
1465344000,08-06-2016 00:00,BTC/USD,576.6,585.15,570.62,582.82,10297873.68,17811.22
1465257600,07-06-2016 00:00,BTC/USD,585.95,592.08,561.3,577,20679562.05,35765.92
1465171200,06-06-2016 00:00,BTC/USD,575.28,588.6,574,585.24,15746050.21,27005.51
1465084800,05-06-2016 00:00,BTC/USD,573.74,586.47,564.64,574.74,16143123.36,28015.92
1464998400,04-06-2016 00:00,BTC/USD,570,593.89,560.1,572.58,22296269.63,38733.45
1464912000,03-06-2016 00:00,BTC/USD,539.52,579.94,535.65,569.1,27063957.65,48128.53
1464825600,02-06-2016 00:00,BTC/USD,536.02,544,532.37,539,8882891.29,16553.49
1464739200,01-06-2016 00:00,BTC/USD,531.04,546.12,523.75,540.4,14548295.83,27090.06
1464652800,31-05-2016 00:00,BTC/USD,535.66,546.5,518,530.3,26191720.29,49191.11
1464566400,30-05-2016 00:00,BTC/USD,531.05,548.49,521.11,535.12,17132149.18,31871.94
1464480000,29-05-2016 00:00,BTC/USD,527,570,512.11,527.11,42845833.84,80262.03
1464393600,28-05-2016 00:00,BTC/USD,472.99,543,472.99,531.74,36699632.31,72380.77
1464307200,27-05-2016 00:00,BTC/USD,453.99,482.31,453.97,473.94,27468050.25,58370.03
1464220800,26-05-2016 00:00,BTC/USD,448.85,454.8,446.01,453.63,4227822.23,9358.74
1464134400,25-05-2016 00:00,BTC/USD,445.84,450.51,442.5,448.27,5477044.84,12229.97
1464048000,24-05-2016 00:00,BTC/USD,443.24,447.85,442.39,445.14,3676492.59,8252.8
1463961600,23-05-2016 00:00,BTC/USD,437.78,443,436.51,442.97,3249361.06,7368.32
1463875200,22-05-2016 00:00,BTC/USD,440.65,441,435.1,437.39,3126573.96,7139.87
1463788800,21-05-2016 00:00,BTC/USD,442.11,442.16,435.3,440.82,2671658.98,6078.55
1463702400,20-05-2016 00:00,BTC/USD,436.23,443.14,435.54,439.76,5731347.42,13016.7
1463616000,19-05-2016 00:00,BTC/USD,453.94,454.71,440,440.33,10585275.39,23732.52
1463529600,18-05-2016 00:00,BTC/USD,452.59,457,451.53,453.58,3169577.42,6969.54
1463443200,17-05-2016 00:00,BTC/USD,453.02,454.91,451,452.45,3318792.3,7322.54
1463356800,16-05-2016 00:00,BTC/USD,457.77,458.95,451,454.47,3872479.06,8507.23
1463270400,15-05-2016 00:00,BTC/USD,455.79,460.67,454.31,457.97,2578306.75,5628.8
1463184000,14-05-2016 00:00,BTC/USD,456.25,458.86,454,455.68,1632407.75,3580.69
1463097600,13-05-2016 00:00,BTC/USD,455.1,457.5,452,456.24,3039656.8,6676.81
1463011200,12-05-2016 00:00,BTC/USD,451.67,456.75,445.91,454.01,7821370.98,17358.19
1462924800,11-05-2016 00:00,BTC/USD,451.84,454.68,450.01,452.23,3552319.62,7849.94
1462838400,10-05-2016 00:00,BTC/USD,461.99,465,445.01,448.99,10094223.06,22262.51
1462752000,09-05-2016 00:00,BTC/USD,458.4,465.4,457.8,461.86,6882416.19,14895.39
1462665600,08-05-2016 00:00,BTC/USD,459.04,461.4,456.04,459.82,2726696.77,5949.3
1462579200,07-05-2016 00:00,BTC/USD,461.52,463.05,458.3,460.4,3521390.08,7641.95
1462492800,06-05-2016 00:00,BTC/USD,448.6,466,448,462.79,12057478.21,26355.4
1462406400,05-05-2016 00:00,BTC/USD,447.25,451.68,445.51,449.01,4769688.63,10634
1462320000,04-05-2016 00:00,BTC/USD,450.87,450.98,445.07,447.09,3144071.57,7021.88
1462233600,03-05-2016 00:00,BTC/USD,443.81,452,440.1,451.1,5288116.13,11815.77
1462147200,02-05-2016 00:00,BTC/USD,451.82,452.5,436,443.98,13113695.89,29629.19
1462060800,01-05-2016 00:00,BTC/USD,447.78,452.99,445.69,450.04,1731702.42,3848.69
1461974400,30-04-2016 00:00,BTC/USD,455.97,455.98,445.01,445.08,4556057.72,10119.1
1461888000,29-04-2016 00:00,BTC/USD,450.6,457.49,445.8,455.41,5849778.8,12931.65
1461801600,28-04-2016 00:00,BTC/USD,444.98,450.83,435,450.59,10879874.68,24564.15
1461715200,27-04-2016 00:00,BTC/USD,468.59,470.17,445.98,447.52,17344376.83,37979.57
1461628800,26-04-2016 00:00,BTC/USD,463.89,471.99,462.55,468.07,8516970.39,18228.9
1461542400,25-04-2016 00:00,BTC/USD,463.22,471.58,455,466.43,10621657.23,22940.13
1461456000,24-04-2016 00:00,BTC/USD,453.68,464.99,450.18,463.93,10951348.91,23910.87
1461369600,23-04-2016 00:00,BTC/USD,447.8,454.95,445.67,452.52,4463476.35,9917.38
1461283200,22-04-2016 00:00,BTC/USD,452.04,453.15,444.51,447.69,5390348.7,12027.24
1461196800,21-04-2016 00:00,BTC/USD,443.1,454.5,443.04,451.99,7848044.84,17510.65
1461110400,20-04-2016 00:00,BTC/USD,438.35,446.61,436.6,443.56,9231142.71,20911.23
1461024000,19-04-2016 00:00,BTC/USD,430.27,439,428.54,437.73,5006605.76,11540.54
1460937600,18-04-2016 00:00,BTC/USD,428.97,430.91,426.52,429.55,2996022.74,6986.81
1460851200,17-04-2016 00:00,BTC/USD,432.32,433.49,426.37,428.8,3609440.88,8412.48
1460764800,16-04-2016 00:00,BTC/USD,431.32,435.67,430.47,431.99,3278147.76,7568.53
1460678400,15-04-2016 00:00,BTC/USD,426.01,432.49,426.01,431.49,6777761.76,15774.13
1460592000,14-04-2016 00:00,BTC/USD,424.71,426.49,424.01,425.81,1680095.38,3950.8
1460505600,13-04-2016 00:00,BTC/USD,426.01,427.68,423,424.95,2806050.91,6599.66
1460419200,12-04-2016 00:00,BTC/USD,424.99,430,423.7,426.65,6091028.88,14272.87
1460332800,11-04-2016 00:00,BTC/USD,421.43,423.9,418.8,423.01,2677404.81,6342.81
1460246400,10-04-2016 00:00,BTC/USD,418.36,422.9,417.49,420.75,1751917,4163.11
1460160000,09-04-2016 00:00,BTC/USD,418.42,418.5,412,418.37,2592866.8,6239.54
1460073600,08-04-2016 00:00,BTC/USD,421.34,424.49,415.5,418.24,4128929.83,9817.11
1459987200,07-04-2016 00:00,BTC/USD,422.34,422.86,417.78,421.26,3165022.04,7521.75
1459900800,06-04-2016 00:00,BTC/USD,424,424.68,421.69,422.85,2383977.55,5637.56
1459814400,05-04-2016 00:00,BTC/USD,420.01,425,419.61,424.53,3052754.53,7219.7
1459728000,04-04-2016 00:00,BTC/USD,420.96,420.99,416.24,420.54,2135151.31,5094.81
1459641600,03-04-2016 00:00,BTC/USD,420.49,421.82,416,420.65,1694801.06,4043.27
1459555200,02-04-2016 00:00,BTC/USD,417.55,422.8,417.55,420.31,2500049.61,5943.73
1459468800,01-04-2016 00:00,BTC/USD,416.21,417.6,414,416.8,2141873.84,5146.28
1459382400,31-03-2016 00:00,BTC/USD,414.98,418.25,414.12,416.4,2874716.43,6901.95
1459296000,30-03-2016 00:00,BTC/USD,415.21,416,408.58,413.5,3668379.7,8889.51
1459209600,29-03-2016 00:00,BTC/USD,424.03,426.41,406.51,415.99,9647239.64,23232.82
1459123200,28-03-2016 00:00,BTC/USD,426.73,427.99,422.38,424.1,3889713.42,9150.87
1459036800,27-03-2016 00:00,BTC/USD,416.71,431,415.79,426.57,9494209.46,22332.61
1458950400,26-03-2016 00:00,BTC/USD,416.16,419.4,413.2,416.7,2107456.82,5059.61
1458864000,25-03-2016 00:00,BTC/USD,414.62,417.03,413.03,416.16,1927683.55,4638.64
1458777600,24-03-2016 00:00,BTC/USD,417.32,418.19,414,415.65,3162785.67,7601
1458691200,23-03-2016 00:00,BTC/USD,417.4,419.72,415.83,417.32,2961271.62,7087.45
1458604800,22-03-2016 00:00,BTC/USD,411.05,418.68,409.88,416.7,4123951.5,9903.04
1458518400,21-03-2016 00:00,BTC/USD,411,412.14,406,411.44,3148605.66,7687.17
1458432000,20-03-2016 00:00,BTC/USD,409.01,413.2,407.92,411.92,2193113.95,5336.6
1458345600,19-03-2016 00:00,BTC/USD,407.55,412,404,409.64,3536537.45,8688.48
1458259200,18-03-2016 00:00,BTC/USD,417.96,418.86,403.01,408.71,8506557.28,20757.77
1458172800,17-03-2016 00:00,BTC/USD,417.48,420.6,416.67,418.58,3413997.81,8151
1458086400,16-03-2016 00:00,BTC/USD,416.2,418,413.96,417.4,2757279.35,6633.19
1458000000,15-03-2016 00:00,BTC/USD,415.99,418.82,412.78,415.41,3942401.39,9476.18
1457913600,14-03-2016 00:00,BTC/USD,412.26,417.99,411.7,415.22,3827523.76,9223.48
1457827200,13-03-2016 00:00,BTC/USD,410.56,416,410.31,412.26,3063710.45,7419.63
1457740800,12-03-2016 00:00,BTC/USD,420.22,421.81,406.38,410.99,6961462.83,16878.72
1457654400,11-03-2016 00:00,BTC/USD,416.63,423.6,415.5,420,6384525.47,15180.14
1457568000,10-03-2016 00:00,BTC/USD,413.01,418.24,410.68,417.16,5632906.08,13569.44
1457481600,09-03-2016 00:00,BTC/USD,410.35,414.5,407.47,412.83,3617348.63,8796.38
1457395200,08-03-2016 00:00,BTC/USD,413.35,416,406,411.53,4151750.85,10091.07
1457308800,07-03-2016 00:00,BTC/USD,403.5,415.8,401.51,414.51,5984633.52,14606.56
1457222400,06-03-2016 00:00,BTC/USD,396.63,409.5,392.01,403.93,7522446.21,18739.52
1457136000,05-03-2016 00:00,BTC/USD,408.73,410.14,389,397.42,18296978.7,45829.53
1457049600,04-03-2016 00:00,BTC/USD,420.56,423.99,407.5,409.62,8809050.89,21196.99
1456963200,03-03-2016 00:00,BTC/USD,422.49,424.34,416.4,420.97,8014360.53,19073.23
1456876800,02-03-2016 00:00,BTC/USD,434.35,436.45,423.76,424.53,6336030.47,14749.54
1456790400,01-03-2016 00:00,BTC/USD,439.58,442.79,427.26,434,8445320.66,19420.48
1456704000,29-02-2016 00:00,BTC/USD,432.51,445,430.51,440,8667635.41,19742
1456617600,28-02-2016 00:00,BTC/USD,434.27,437.89,422.1,434.4,8424284.98,19585.06
1456531200,27-02-2016 00:00,BTC/USD,436.3,438.6,431.81,434,4611424.61,10607.67
1456444800,26-02-2016 00:00,BTC/USD,423.61,433.84,419.83,431.47,7022241.63,16471.58
1456358400,25-02-2016 00:00,BTC/USD,427.18,430,419.5,425.36,5477626.84,12893.4
1456272000,24-02-2016 00:00,BTC/USD,422.29,427.5,409.69,424.61,9329872.7,22154.94
1456185600,23-02-2016 00:00,BTC/USD,440.7,442.67,416.24,421.6,13676469.01,32119.67
1456099200,22-02-2016 00:00,BTC/USD,437.03,442.5,433.01,440.02,6622738.79,15103.64
1456012800,21-02-2016 00:00,BTC/USD,441.01,451.6,428.01,440.53,18706883.52,42570.19
1455926400,20-02-2016 00:00,BTC/USD,420.59,445.96,420.09,443.01,20119249.28,46159.29
1455840000,19-02-2016 00:00,BTC/USD,421.76,422.54,412,419.06,5476183.98,13083.33
1455753600,18-02-2016 00:00,BTC/USD,414.08,426.21,412.51,421.51,10275840.96,24454.52
1455667200,17-02-2016 00:00,BTC/USD,407.62,421.9,405.16,416.09,12116033.12,29164.3
1455580800,16-02-2016 00:00,BTC/USD,401.93,408.77,398.66,407.31,5510537.09,13616.17
1455494400,15-02-2016 00:00,BTC/USD,409.82,412.5,395.23,400.69,11835834.35,29396.15
1455408000,14-02-2016 00:00,BTC/USD,394.57,407.25,393,406.5,10965085.77,27421.6
1455321600,13-02-2016 00:00,BTC/USD,382.99,392.08,382.6,389,5321608.29,13709.52
1455235200,12-02-2016 00:00,BTC/USD,378.77,383.53,377.04,382.27,3669342.46,9639.97
1455148800,11-02-2016 00:00,BTC/USD,380.77,383.23,372.25,377.47,5325175.79,14104.97
1455062400,10-02-2016 00:00,BTC/USD,373.57,387,373.13,380.88,12699885.49,33394.77
1454976000,09-02-2016 00:00,BTC/USD,370.31,377.96,370.04,373.97,3318839.43,8872.8
1454889600,08-02-2016 00:00,BTC/USD,373.16,377,369.01,370,6125363.42,16404.34
1454803200,07-02-2016 00:00,BTC/USD,374.48,377.8,369.17,372.32,4784482.22,12807.08
1454716800,06-02-2016 00:00,BTC/USD,386.32,386.32,365,373.5,15029483.68,40041.43
1454630400,05-02-2016 00:00,BTC/USD,387.99,393,384.19,386.81,6237814.4,16082.82
1454544000,04-02-2016 00:00,BTC/USD,369,393.89,369,392.57,14053673.51,36608.56
1454457600,03-02-2016 00:00,BTC/USD,372.87,374,365.65,367.5,4814164.74,13006.9
1454371200,02-02-2016 00:00,BTC/USD,372.43,374.8,369.69,373,3821555.69,10258.59
1454284800,01-02-2016 00:00,BTC/USD,366.89,379.27,363.23,370.72,8778348.42,23680.45
1454198400,31-01-2016 00:00,BTC/USD,376.69,378.9,365,367.01,4371077.92,11689.23
1454112000,30-01-2016 00:00,BTC/USD,377.56,380.6,374,376.99,3847112.56,10202.34
1454025600,29-01-2016 00:00,BTC/USD,374.39,386,360.03,378.8,22525707.76,60403.28
1453939200,28-01-2016 00:00,BTC/USD,394.78,395.48,375.01,379,9283620.24,24298.13
1453852800,27-01-2016 00:00,BTC/USD,390.49,396.99,390.27,395.12,3167927.89,8029.12
1453766400,26-01-2016 00:00,BTC/USD,392.44,398,386.66,389.41,5020825.03,12778.25
1453680000,25-01-2016 00:00,BTC/USD,399.1,402.27,384,392.55,8106291.08,20556.2
1453593600,24-01-2016 00:00,BTC/USD,386.71,407.33,385.87,403.76,9143315.88,22822.4
1453507200,23-01-2016 00:00,BTC/USD,382.9,394.81,379.85,387.68,7936044.57,20455.64
1453420800,22-01-2016 00:00,BTC/USD,411.01,411.2,371.25,381.49,23720821.33,61093.94
1453334400,21-01-2016 00:00,BTC/USD,418.94,424.57,405,410.9,11710297.62,28304.28
1453248000,20-01-2016 00:00,BTC/USD,378.97,428,375.01,415.95,32495689.27,79780.26
